tipoOiv_v2,fechaConcertacion,grano,fechaEntregaHasta,PrecioUSD_fecha_concertacion,PrecioUSD_fecha_entrega_hasta
Precio Hecho,2025-04-30,Soja,2025-04-30,247.86,247.86
Precio Hecho,2025-04-30,Soja,2025-05-30,256.02,269.36
Precio Hecho,2025-04-30,Soja,2025-05-30,247.86,269.36
Precio Hecho,2025-04-30,Soja,2025-05-30,256.02,269.36
Precio Hecho,2025-04-30,Soja,2025-05-30,247.86,269.36
Precio Hecho,2025-04-30,Maiz,2025-04-30,193.5,193.5
Precio Hecho,2025-04-30,Maiz,2025-04-30,193.5,194.87
Precio Hecho,2025-04-30,Maiz,2025-04-30,194.87,193.5
Precio Hecho,2025-04-30,Maiz,2025-04-30,194.87,194.87
Precio Hecho,2025-04-30,Maiz,2025-04-30,193.5,193.5
Precio Hecho,2025-04-30,Maiz,2025-04-30,193.5,194.87
Precio Hecho,2025-04-30,Maiz,2025-04-30,194.87,193.5
Precio Hecho,2025-04-30,Maiz,2025-04-30,194.87,194.87
Precio Hecho,2025-04-30,Maiz,2025-04-30,193.5,193.5
Precio Hecho,2025-04-30,Maiz,2025-04-30,193.5,194.87
Precio Hecho,2025-04-30,Maiz,2025-04-30,194.87,193.5
Precio Hecho,2025-04-30,Maiz,2025-04-30,194.87,194.87
Precio Hecho,2025-04-30,Maiz,2025-04-30,193.5,193.5
Precio Hecho,2025-04-30,Maiz,2025-04-30,193.5,194.87
Precio Hecho,2025-04-30,Maiz,2025-04-30,194.87,193.5
Precio Hecho,2025-04-30,Maiz,2025-04-30,194.87,194.87
Precio Hecho,2025-04-30,Maiz,2025-04-30,193.5,193.5
Precio Hecho,2025-04-30,Maiz,2025-04-30,193.5,194.87
Precio Hecho,2025-04-30,Maiz,2025-04-30,194.87,193.5
Precio Hecho,2025-04-30,Maiz,2025-04-30,194.87,194.87
Precio Hecho,2025-04-30,Maiz,2025-04-30,193.5,193.5
Precio Hecho,2025-04-30,Maiz,2025-04-30,193.5,194.87
Precio Hecho,2025-04-30,Maiz,2025-04-30,194.87,193.5
Precio Hecho,2025-04-30,Maiz,2025-04-30,194.87,194.87
Precio Hecho,2025-04-30,Soja,2025-05-30,256.02,269.36
Precio Hecho,2025-04-30,Soja,2025-05-30,247.86,269.36
Precio a Fijar,2025-04-08,Maiz,2025-05-08,209.06,183.12
Precio a Fijar,2025-04-08,Maiz,2025-05-08,202.56,183.12
Precio a Fijar,2025-04-14,Maiz,2025-05-14,191.99,181.55
Precio a Fijar,2025-04-14,Maiz,2025-05-14,191.99,183.75
Precio a Fijar,2025-04-22,Maiz,2025-05-22,198.37,183.53
Precio a Fijar,2025-04-22,Maiz,2025-05-22,198.37,184.94
Precio a Fijar,2025-04-22,Maiz,2025-05-22,199.28,183.53
Precio a Fijar,2025-04-22,Maiz,2025-05-22,199.28,184.94
Precio a Fijar,2025-04-25,Maiz,2025-04-30,199.23,193.5
Precio a Fijar,2025-04-25,Maiz,2025-04-30,199.23,194.87
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.98,267.95
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.98,267.96
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.23,267.95
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.23,267.96
Precio Hecho,2025-04-30,Soja,2025-05-30,256.02,269.36
Precio Hecho,2025-04-30,Soja,2025-05-30,247.86,269.36
Precio Hecho,2025-04-30,Soja,2025-05-30,256.02,269.36
Precio Hecho,2025-04-30,Soja,2025-05-30,247.86,269.36
Precio Hecho,2025-04-30,Soja,2025-05-30,256.02,269.36
Precio Hecho,2025-04-30,Soja,2025-05-30,247.86,269.36
Precio Hecho,2025-04-30,Soja,2025-05-30,256.02,269.36
Precio Hecho,2025-04-30,Soja,2025-05-30,247.86,269.36
Precio Hecho,2025-04-30,Soja,2025-05-30,256.02,269.36
Precio Hecho,2025-04-30,Soja,2025-05-30,247.86,269.36
Precio Hecho,2025-04-30,Soja,2025-04-30,256.02,256.02
Precio Hecho,2025-04-30,Soja,2025-04-30,256.02,247.86
Precio Hecho,2025-04-30,Soja,2025-04-30,247.86,256.02
Precio Hecho,2025-04-30,Soja,2025-04-30,247.86,247.86
Precio a Fijar,2025-04-30,Maiz,2025-05-30,193.5,175.93
Precio a Fijar,2025-04-30,Maiz,2025-05-30,194.87,175.93
Precio a Fijar,2025-04-30,Soja,2025-05-30,256.02,269.36
Precio a Fijar,2025-04-30,Soja,2025-05-30,247.86,269.36
Precio Hecho,2025-04-30,Soja,2025-05-30,256.02,269.36
Precio Hecho,2025-04-30,Soja,2025-05-30,247.86,269.36
Precio Hecho,2025-04-30,Maiz,2025-05-30,193.5,175.93
Precio Hecho,2025-04-30,Maiz,2025-05-30,194.87,175.93
Precio Hecho,2025-04-29,Trigo,2025-05-29,202.42,198.48
Precio Hecho,2025-04-29,Trigo,2025-05-29,200,198.48
Precio Hecho,2025-04-30,Maiz,2025-04-30,193.5,193.5
Precio Hecho,2025-04-30,Maiz,2025-04-30,193.5,194.87
Precio Hecho,2025-04-30,Maiz,2025-04-30,194.87,193.5
Precio Hecho,2025-04-30,Maiz,2025-04-30,194.87,194.87
Precio Hecho,2025-04-30,Soja,2025-05-30,256.02,269.36
Precio Hecho,2025-04-30,Soja,2025-05-30,247.86,269.36
Precio Hecho,2025-04-30,Soja,2025-05-30,256.02,269.36
Precio Hecho,2025-04-30,Soja,2025-05-30,247.86,269.36
Precio a Fijar,2025-04-11,Maiz,2025-06-30,208.72,168.73
Precio a Fijar,2025-04-11,Maiz,2025-06-30,208.72,168.73
Precio a Fijar,2025-04-11,Maiz,2025-06-30,208.72,167.72
Precio Hecho,2025-04-29,Trigo,2025-05-06,202.42,196.82
Precio Hecho,2025-04-29,Trigo,2025-05-06,202.42,195.98
Precio Hecho,2025-04-29,Trigo,2025-05-06,200,196.82
Precio Hecho,2025-04-29,Trigo,2025-05-06,200,195.98
Precio a Fijar,2025-04-22,Maiz,2025-05-22,198.37,183.53
Precio a Fijar,2025-04-22,Maiz,2025-05-22,198.37,184.94
Precio a Fijar,2025-04-22,Maiz,2025-05-22,199.28,183.53
Precio a Fijar,2025-04-22,Maiz,2025-05-22,199.28,184.94
Precio Hecho,2025-04-30,Soja,2025-04-30,256.02,256.02
Precio Hecho,2025-04-30,Soja,2025-04-30,256.02,247.86
Precio Hecho,2025-04-30,Soja,2025-04-30,247.86,256.02
Precio Hecho,2025-04-30,Soja,2025-04-30,247.86,247.86
Precio Hecho,2025-04-29,Soja,2025-05-29,259.98,267.95
Precio Hecho,2025-04-29,Soja,2025-05-29,259.98,267.96
Precio Hecho,2025-04-29,Soja,2025-05-29,259.23,267.95
Precio Hecho,2025-04-29,Soja,2025-05-29,259.23,267.96
Precio a Fijar,2025-04-24,Trigo,2025-05-30,184.8,198.48
Precio a Fijar,2025-04-24,Trigo,2025-05-30,204.43,198.48
Precio Hecho,2025-04-30,Girasol,2025-05-30,297.69,297.73
Precio Hecho,2025-04-30,Soja,2025-04-30,256.02,256.02
Precio Hecho,2025-04-30,Soja,2025-04-30,256.02,247.86
Precio Hecho,2025-04-30,Soja,2025-04-30,247.86,256.02
Precio Hecho,2025-04-30,Soja,2025-04-30,247.86,247.86
Precio Hecho,2025-04-30,Soja,2025-04-30,256.02,256.02
Precio Hecho,2025-04-30,Soja,2025-04-30,256.02,247.86
Precio Hecho,2025-04-30,Soja,2025-04-30,247.86,256.02
Precio Hecho,2025-04-30,Soja,2025-04-30,247.86,247.86
Precio a Fijar,2025-04-30,Soja,2025-05-30,256.02,269.36
Precio a Fijar,2025-04-30,Soja,2025-05-30,247.86,269.36
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.98,267.95
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.98,267.96
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.23,267.95
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.23,267.96
Precio Hecho,2025-04-30,Soja,2025-04-30,256.02,256.02
Precio Hecho,2025-04-30,Soja,2025-04-30,256.02,247.86
Precio Hecho,2025-04-30,Soja,2025-04-30,247.86,256.02
Precio Hecho,2025-04-30,Soja,2025-04-30,247.86,247.86
Precio Hecho,2025-04-30,Soja,2025-04-30,256.02,256.02
Precio Hecho,2025-04-30,Soja,2025-04-30,256.02,247.86
Precio Hecho,2025-04-30,Soja,2025-04-30,247.86,256.02
Precio Hecho,2025-04-30,Soja,2025-04-30,247.86,247.86
Precio Hecho,2025-04-30,Soja,2025-05-30,256.02,269.36
Precio Hecho,2025-04-30,Soja,2025-05-30,247.86,269.36
Precio Hecho,2025-04-29,Soja,2025-05-29,259.98,267.95
Precio Hecho,2025-04-29,Soja,2025-05-29,259.98,267.96
Precio Hecho,2025-04-29,Soja,2025-05-29,259.23,267.95
Precio Hecho,2025-04-29,Soja,2025-05-29,259.23,267.96
Precio a Fijar,2025-04-29,Maiz,2025-05-29,197.42,177.26
Precio a Fijar,2025-04-29,Maiz,2025-05-29,195.71,177.26
Precio Hecho,2025-04-30,Soja,2025-05-07,256.02,266.85
Precio Hecho,2025-04-30,Soja,2025-05-07,256.02,269.57
Precio Hecho,2025-04-30,Soja,2025-05-07,247.86,266.85
Precio Hecho,2025-04-30,Soja,2025-05-07,247.86,269.57
Precio a Fijar,2025-04-30,Maiz,2025-04-30,193.5,193.5
Precio a Fijar,2025-04-30,Maiz,2025-04-30,193.5,194.87
Precio a Fijar,2025-04-30,Maiz,2025-04-30,194.87,193.5
Precio a Fijar,2025-04-30,Maiz,2025-04-30,194.87,194.87
Precio a Fijar,2025-04-30,Maiz,2025-04-30,193.5,193.5
Precio a Fijar,2025-04-30,Maiz,2025-04-30,193.5,194.87
Precio a Fijar,2025-04-30,Maiz,2025-04-30,194.87,193.5
Precio a Fijar,2025-04-30,Maiz,2025-04-30,194.87,194.87
Precio Hecho,2025-04-30,Soja,2025-04-30,256.02,256.02
Precio Hecho,2025-04-30,Soja,2025-04-30,256.02,247.86
Precio Hecho,2025-04-30,Soja,2025-04-30,247.86,256.02
Precio Hecho,2025-04-30,Soja,2025-04-30,247.86,247.86
Precio a Fijar,2025-04-29,Maiz,2025-07-15,197.42,170.28
Precio a Fijar,2025-04-29,Maiz,2025-07-15,197.42,173.02
Precio a Fijar,2025-04-29,Maiz,2025-07-15,195.71,170.28
Precio a Fijar,2025-04-29,Maiz,2025-07-15,195.71,173.02
Precio a Fijar,2025-04-29,Maiz,2025-07-15,197.42,170.28
Precio a Fijar,2025-04-29,Maiz,2025-07-15,197.42,173.02
Precio a Fijar,2025-04-29,Maiz,2025-07-15,195.71,170.28
Precio a Fijar,2025-04-29,Maiz,2025-07-15,195.71,173.02
Precio a Fijar,2025-04-29,Maiz,2025-07-15,197.42,170.28
Precio a Fijar,2025-04-29,Maiz,2025-07-15,197.42,173.02
Precio a Fijar,2025-04-29,Maiz,2025-07-15,195.71,170.28
Precio a Fijar,2025-04-29,Maiz,2025-07-15,195.71,173.02
Precio a Fijar,2025-04-30,Maiz,2025-04-30,193.5,193.5
Precio a Fijar,2025-04-30,Maiz,2025-04-30,193.5,194.87
Precio a Fijar,2025-04-30,Maiz,2025-04-30,194.87,193.5
Precio a Fijar,2025-04-30,Maiz,2025-04-30,194.87,194.87
Precio Hecho,2025-04-30,Soja,2025-04-30,256.02,256.02
Precio Hecho,2025-04-30,Soja,2025-04-30,256.02,247.86
Precio Hecho,2025-04-30,Soja,2025-04-30,247.86,256.02
Precio Hecho,2025-04-30,Soja,2025-04-30,247.86,247.86
Precio Hecho,2025-04-30,Maiz,2025-04-30,193.5,193.5
Precio Hecho,2025-04-30,Maiz,2025-04-30,193.5,194.87
Precio Hecho,2025-04-30,Maiz,2025-04-30,194.87,193.5
Precio Hecho,2025-04-30,Maiz,2025-04-30,194.87,194.87
Precio a Fijar,2025-04-30,Maiz,2025-04-30,193.5,193.5
Precio a Fijar,2025-04-30,Maiz,2025-04-30,193.5,194.87
Precio a Fijar,2025-04-30,Maiz,2025-04-30,194.87,193.5
Precio a Fijar,2025-04-30,Maiz,2025-04-30,194.87,194.87
Precio Hecho,2025-04-30,Maiz,2025-04-30,193.5,193.5
Precio Hecho,2025-04-30,Maiz,2025-04-30,193.5,194.87
Precio Hecho,2025-04-30,Maiz,2025-04-30,194.87,193.5
Precio Hecho,2025-04-30,Maiz,2025-04-30,194.87,194.87
Precio Hecho,2025-04-30,Soja,2025-04-30,256.02,256.02
Precio Hecho,2025-04-30,Soja,2025-04-30,256.02,247.86
Precio Hecho,2025-04-30,Soja,2025-04-30,247.86,256.02
Precio Hecho,2025-04-30,Soja,2025-04-30,247.86,247.86
Precio Hecho,2025-04-30,Maiz,2025-04-30,193.5,193.5
Precio Hecho,2025-04-30,Maiz,2025-04-30,193.5,194.87
Precio Hecho,2025-04-30,Maiz,2025-04-30,194.87,193.5
Precio Hecho,2025-04-30,Maiz,2025-04-30,194.87,194.87
Precio Hecho,2025-04-30,Maiz,2025-04-30,193.5,193.5
Precio Hecho,2025-04-30,Maiz,2025-04-30,193.5,194.87
Precio Hecho,2025-04-30,Maiz,2025-04-30,194.87,193.5
Precio Hecho,2025-04-30,Maiz,2025-04-30,194.87,194.87
Precio a Fijar,2025-04-29,Maiz,2025-05-29,197.42,177.26
Precio a Fijar,2025-04-29,Maiz,2025-05-29,195.71,177.26
Precio Hecho,2025-04-30,Soja,2025-04-30,256.02,256.02
Precio Hecho,2025-04-30,Soja,2025-04-30,256.02,247.86
Precio Hecho,2025-04-30,Soja,2025-04-30,247.86,256.02
Precio Hecho,2025-04-30,Soja,2025-04-30,247.86,247.86
Precio a Fijar,2025-04-07,Soja,2025-04-30,288.1,256.02
Precio a Fijar,2025-04-07,Soja,2025-04-30,288.1,247.86
Precio Hecho,2025-04-30,Soja,2025-04-30,256.02,256.02
Precio Hecho,2025-04-30,Soja,2025-04-30,256.02,247.86
Precio Hecho,2025-04-30,Soja,2025-04-30,247.86,256.02
Precio Hecho,2025-04-30,Soja,2025-04-30,247.86,247.86
Precio Hecho,2025-04-30,Maiz,2025-04-30,193.5,193.5
Precio Hecho,2025-04-30,Maiz,2025-04-30,193.5,194.87
Precio Hecho,2025-04-30,Maiz,2025-04-30,194.87,193.5
Precio Hecho,2025-04-30,Maiz,2025-04-30,194.87,194.87
Precio a Fijar,2025-04-30,Soja,2025-05-30,256.02,269.36
Precio a Fijar,2025-04-30,Soja,2025-05-30,247.86,269.36
Precio Hecho,2025-04-30,Maiz,2025-04-30,193.5,193.5
Precio Hecho,2025-04-30,Maiz,2025-04-30,193.5,194.87
Precio Hecho,2025-04-30,Maiz,2025-04-30,194.87,193.5
Precio Hecho,2025-04-30,Maiz,2025-04-30,194.87,194.87
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.98,267.95
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.98,267.96
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.23,267.95
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.23,267.96
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.98,267.95
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.98,267.96
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.23,267.95
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.23,267.96
Precio a Fijar,2025-04-28,Soja,2025-05-28,307.63,267.24
Precio a Fijar,2025-04-28,Soja,2025-05-28,263.16,267.24
Precio a Fijar,2025-04-21,Maiz,2025-05-21,197.44,185.86
Precio Hecho,2025-04-30,Maiz,2025-04-30,193.5,193.5
Precio Hecho,2025-04-30,Maiz,2025-04-30,193.5,194.87
Precio Hecho,2025-04-30,Maiz,2025-04-30,194.87,193.5
Precio Hecho,2025-04-30,Maiz,2025-04-30,194.87,194.87
Precio a Fijar,2025-04-29,Maiz,2025-05-09,197.42,178.57
Precio a Fijar,2025-04-29,Maiz,2025-05-09,197.42,182.22
Precio a Fijar,2025-04-29,Maiz,2025-05-09,195.71,178.57
Precio a Fijar,2025-04-29,Maiz,2025-05-09,195.71,182.22
Precio Hecho,2025-04-30,Maiz,2025-04-30,193.5,193.5
Precio Hecho,2025-04-30,Maiz,2025-04-30,193.5,194.87
Precio Hecho,2025-04-30,Maiz,2025-04-30,194.87,193.5
Precio Hecho,2025-04-30,Maiz,2025-04-30,194.87,194.87
Precio Hecho,2025-04-29,Maiz,2025-05-16,197.42,181.56
Precio Hecho,2025-04-29,Maiz,2025-05-16,197.42,186.51
Precio Hecho,2025-04-29,Maiz,2025-05-16,195.71,181.56
Precio Hecho,2025-04-29,Maiz,2025-05-16,195.71,186.51
Precio Hecho,2025-04-29,Maiz,2025-05-29,197.42,177.26
Precio Hecho,2025-04-29,Maiz,2025-05-29,195.71,177.26
Precio a Fijar,2025-04-28,Soja,2025-05-28,307.63,267.24
Precio a Fijar,2025-04-28,Soja,2025-05-28,263.16,267.24
Precio a Fijar,2025-04-28,Soja,2025-05-28,307.63,267.24
Precio a Fijar,2025-04-28,Soja,2025-05-28,263.16,267.24
Precio a Fijar,2025-04-28,Soja,2025-05-28,307.63,267.24
Precio a Fijar,2025-04-28,Soja,2025-05-28,263.16,267.24
Precio a Fijar,2025-04-28,Soja,2025-05-28,307.63,267.24
Precio a Fijar,2025-04-28,Soja,2025-05-28,263.16,267.24
Precio a Fijar,2025-04-28,Soja,2025-05-28,307.63,267.24
Precio a Fijar,2025-04-28,Soja,2025-05-28,263.16,267.24
Precio a Fijar,2025-04-28,Soja,2025-05-28,307.63,267.24
Precio a Fijar,2025-04-28,Soja,2025-05-28,263.16,267.24
Precio a Fijar,2025-04-22,Soja,2025-05-22,275.82,273.01
Precio a Fijar,2025-04-22,Soja,2025-05-22,275.82,276.53
Precio a Fijar,2025-04-21,Soja,2025-05-21,269.65,272.34
Precio a Fijar,2025-04-21,Soja,2025-05-21,269.65,274.87
Precio a Fijar,2025-04-21,Soja,2025-05-21,276.51,272.34
Precio a Fijar,2025-04-21,Soja,2025-05-21,276.51,274.87
Precio a Fijar,2025-04-21,Soja,2025-05-21,269.65,272.34
Precio a Fijar,2025-04-21,Soja,2025-05-21,269.65,274.87
Precio a Fijar,2025-04-21,Soja,2025-05-21,276.51,272.34
Precio a Fijar,2025-04-21,Soja,2025-05-21,276.51,274.87
Precio a Fijar,2025-04-21,Soja,2025-05-21,269.65,272.34
Precio a Fijar,2025-04-21,Soja,2025-05-21,269.65,274.87
Precio a Fijar,2025-04-21,Soja,2025-05-21,276.51,272.34
Precio a Fijar,2025-04-21,Soja,2025-05-21,276.51,274.87
Precio Hecho,2025-04-30,Maiz,2025-04-30,193.5,193.5
Precio Hecho,2025-04-30,Maiz,2025-04-30,193.5,194.87
Precio Hecho,2025-04-30,Maiz,2025-04-30,194.87,193.5
Precio Hecho,2025-04-30,Maiz,2025-04-30,194.87,194.87
Precio a Fijar,2025-04-30,Maiz,2025-06-30,193.5,168.73
Precio a Fijar,2025-04-30,Maiz,2025-06-30,193.5,168.73
Precio a Fijar,2025-04-30,Maiz,2025-06-30,193.5,167.72
Precio a Fijar,2025-04-30,Maiz,2025-06-30,194.87,168.73
Precio a Fijar,2025-04-30,Maiz,2025-06-30,194.87,168.73
Precio a Fijar,2025-04-30,Maiz,2025-06-30,194.87,167.72
Precio a Fijar,2025-04-24,Trigo,2025-04-24,184.8,184.8
Precio a Fijar,2025-04-24,Trigo,2025-04-24,184.8,204.43
Precio a Fijar,2025-04-24,Trigo,2025-04-24,204.43,184.8
Precio a Fijar,2025-04-24,Trigo,2025-04-24,204.43,204.43
Precio a Fijar,2025-04-21,Soja,2025-05-21,269.65,272.34
Precio a Fijar,2025-04-21,Soja,2025-05-21,269.65,274.87
Precio a Fijar,2025-04-21,Soja,2025-05-21,276.51,272.34
Precio a Fijar,2025-04-21,Soja,2025-05-21,276.51,274.87
Precio a Fijar,2025-04-29,Maiz,2025-05-05,197.42,188.58
Precio a Fijar,2025-04-29,Maiz,2025-05-05,197.42,184.17
Precio a Fijar,2025-04-29,Maiz,2025-05-05,195.71,188.58
Precio a Fijar,2025-04-29,Maiz,2025-05-05,195.71,184.17
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.98,267.95
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.98,267.96
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.23,267.95
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.23,267.96
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.98,267.95
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.98,267.96
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.23,267.95
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.23,267.96
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.98,267.95
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.98,267.96
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.23,267.95
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.23,267.96
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.98,267.95
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.98,267.96
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.23,267.95
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.23,267.96
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.98,267.95
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.98,267.96
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.23,267.95
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.23,267.96
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.98,267.95
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.98,267.96
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.23,267.95
Precio a Fijar,2025-04-29,Soja,2025-05-29,259.23,267.96
Precio a Fijar,2025-04-28,Soja,2025-05-28,307.63,267.24
Precio a Fijar,2025-04-28,Soja,2025-05-28,263.16,267.24
Precio Hecho,2025-04-29,Trigo,2025-04-29,202.42,202.42
Precio Hecho,2025-04-29,Trigo,2025-04-29,202.42,200
Precio Hecho,2025-04-29,Trigo,2025-04-29,200,202.42
Precio Hecho,2025-04-29,Trigo,2025-04-29,200,200
Precio Hecho,2025-04-29,Trigo,2025-04-29,202.42,202.42
Precio Hecho,2025-04-29,Trigo,2025-04-29,202.42,200
Precio Hecho,2025-04-29,Trigo,2025-04-29,200,202.42
Precio Hecho,2025-04-29,Trigo,2025-04-29,200,200
Precio Hecho,2025-04-29,Soja,2025-04-29,259.98,259.98
Precio Hecho,2025-04-29,Soja,2025-04-29,259.98,259.23
Precio Hecho,2025-04-29,Soja,2025-04-29,259.23,259.98
Precio Hecho,2025-04-29,Soja,2025-04-29,259.23,259.23
Precio Hecho,2025-04-29,Soja,2025-04-29,259.98,259.98
Precio Hecho,2025-04-29,Soja,2025-04-29,259.98,259.23
Precio Hecho,2025-04-29,Soja,2025-04-29,259.23,259.98
Precio Hecho,2025-04-29,Soja,2025-04-29,259.23,259.23
Precio Hecho,2025-04-29,Soja,2025-04-29,259.98,259.98
Precio Hecho,2025-04-29,Soja,2025-04-29,259.98,259.23
Precio Hecho,2025-04-29,Soja,2025-04-29,259.23,259.98
Precio Hecho,2025-04-29,Soja,2025-04-29,259.23,259.23
Precio Hecho,2025-04-29,Soja,2025-04-29,259.98,259.98
Precio Hecho,2025-04-29,Soja,2025-04-29,259.98,259.23
Precio Hecho,2025-04-29,Soja,2025-04-29,259.23,259.98
Precio Hecho,2025-04-29,Soja,2025-04-29,259.23,259.23
Precio Hecho,2025-04-29,Soja,2025-04-29,259.98,259.98
Precio Hecho,2025-04-29,Soja,2025-04-29,259.98,259.23
Precio Hecho,2025-04-29,Soja,2025-04-29,259.23,259.98
Precio Hecho,2025-04-29,Soja,2025-04-29,259.23,259.23
Precio Hecho,2025-04-29,Trigo,2025-05-29,202.42,198.48
Precio Hecho,2025-04-29,Trigo,2025-05-29,200,198.48
Precio a Fijar,2025-04-29,Soja,2025-05-15,259.98,267.86
Precio a Fijar,2025-04-29,Soja,2025-05-15,259.98,270.65
Precio a Fijar,2025-04-29,Soja,2025-05-15,259.23,267.86
Precio a Fijar,2025-04-29,Soja,2025-05-15,259.23,270.65
Precio a Fijar,2025-04-29,Soja,2025-05-15,259.98,267.86
Precio a Fijar,2025-04-29,Soja,2025-05-15,259.98,270.65
Precio a Fijar,2025-04-29,Soja,2025-05-15,259.23,267.86
Precio a Fijar,2025-04-29,Soja,2025-05-15,259.23,270.65
Precio Hecho,2025-04-29,Maiz,2025-04-29,197.42,197.42
Precio Hecho,2025-04-29,Maiz,2025-04-29,197.42,195.71
Precio Hecho,2025-04-29,Maiz,2025-04-29,195.71,197.42
Precio Hecho,2025-04-29,Maiz,2025-04-29,195.71,195.71
Precio Hecho,2025-04-29,Maiz,2025-04-29,197.42,197.42
Precio Hecho,2025-04-29,Maiz,2025-04-29,197.42,195.71
Precio Hecho,2025-04-29,Maiz,2025-04-29,195.71,197.42
Precio Hecho,2025-04-29,Maiz,2025-04-29,195.71,195.71
Precio Hecho,2025-04-29,Soja,2025-04-29,259.98,259.98
Precio Hecho,2025-04-29,Soja,2025-04-29,259.98,259.23
Precio Hecho,2025-04-29,Soja,2025-04-29,259.23,259.98
Precio Hecho,2025-04-29,Soja,2025-04-29,259.23,259.23
Precio Hecho,2025-04-25,Soja,2025-05-09,267.92,272.82
Precio Hecho,2025-04-25,Soja,2025-05-09,267.92,272.89
Precio Hecho,2025-04-25,Soja,2025-05-09,265.07,272.82
Precio Hecho,2025-04-25,Soja,2025-05-09,265.07,272.89
Precio Hecho,2025-04-29,Girasol,2025-04-29,297.68,297.68
Precio Hecho,2025-04-29,Girasol,2025-04-29,297.68,297.68
Precio Hecho,2025-04-29,Girasol,2025-04-29,297.68,297.68
Precio Hecho,2025-04-29,Girasol,2025-04-29,297.68,297.68
Precio Hecho,2025-04-25,Soja,2025-05-09,267.92,272.82
Precio Hecho,2025-04-25,Soja,2025-05-09,267.92,272.89
Precio Hecho,2025-04-25,Soja,2025-05-09,265.07,272.82
Precio Hecho,2025-04-25,Soja,2025-05-09,265.07,272.89
Precio Hecho,2025-04-29,Girasol,2025-04-29,297.68,297.68
Precio Hecho,2025-04-29,Girasol,2025-04-29,297.68,297.68
Precio Hecho,2025-04-29,Girasol,2025-04-29,297.68,297.68
Precio Hecho,2025-04-29,Girasol,2025-04-29,297.68,297.68
Precio Hecho,2025-04-25,Soja,2025-05-09,267.92,272.82
Precio Hecho,2025-04-25,Soja,2025-05-09,267.92,272.89
Precio Hecho,2025-04-25,Soja,2025-05-09,265.07,272.82
Precio Hecho,2025-04-25,Soja,2025-05-09,265.07,272.89
Precio Hecho,2025-04-29,Girasol,2025-04-29,297.68,297.68
Precio Hecho,2025-04-29,Girasol,2025-04-29,297.68,297.68
Precio Hecho,2025-04-29,Girasol,2025-04-29,297.68,297.68
Precio Hecho,2025-04-29,Girasol,2025-04-29,297.68,297.68
Precio Hecho,2025-04-25,Soja,2025-05-09,267.92,272.82
Precio Hecho,2025-04-25,Soja,2025-05-09,267.92,272.89
Precio Hecho,2025-04-25,Soja,2025-05-09,265.07,272.82
Precio Hecho,2025-04-25,Soja,2025-05-09,265.07,272.89
Precio Hecho,2025-04-29,Soja,2025-04-29,259.98,259.98
Precio Hecho,2025-04-29,Soja,2025-04-29,259.98,259.23
Precio Hecho,2025-04-29,Soja,2025-04-29,259.23,259.98
Precio Hecho,2025-04-29,Soja,2025-04-29,259.23,259.23
Precio Hecho,2025-04-25,Soja,2025-05-09,267.92,272.82
Precio Hecho,2025-04-25,Soja,2025-05-09,267.92,272.89
Precio Hecho,2025-04-25,Soja,2025-05-09,265.07,272.82
Precio Hecho,2025-04-25,Soja,2025-05-09,265.07,272.89
